,0,1,2,3
1762,Efnb3,Ephb1,EPHB,Cell-Cell Contact
1763,Efnb3,Ephb2,EPHB,Cell-Cell Contact
1764,Efnb3,Ephb3,EPHB,Cell-Cell Contact
1765,Efnb3,Ephb4,EPHB,Cell-Cell Contact
1766,Efnb3,Ephb6,EPHB,Cell-Cell Contact
1767,Esam,Esam,ESAM,Cell-Cell Contact
1768,Gp1ba,Itgam_Itgb2,GP1BA,Cell-Cell Contact
1769,Icam1,Itgax_Itgb2,ICAM,Cell-Cell Contact
1770,Icam1,Itgal_Itgb2,ICAM,Cell-Cell Contact
1771,Icam2,Itgal_Itgb2,ICAM,Cell-Cell Contact
1772,Icam1,Itgam_Itgb2,ICAM,Cell-Cell Contact
1773,Icam2,Itgam_Itgb2,ICAM,Cell-Cell Contact
1774,Icam1,Itgal_Itgb2l,ICAM,Cell-Cell Contact
1775,Icam2,Itgal_Itgb2l,ICAM,Cell-Cell Contact
1776,Icam1,Itgam_Itgb2l,ICAM,Cell-Cell Contact
1777,Icam2,Itgam_Itgb2l,ICAM,Cell-Cell Contact
1778,Icam1,Itgal,ICAM,Cell-Cell Contact
1779,Icam1,Spn,ICAM,Cell-Cell Contact
1780,Icam5,Cd209a,ICAM,Cell-Cell Contact
1781,Icam5,Cd209f,ICAM,Cell-Cell Contact
1782,Icosl,Icos,ICOS,Cell-Cell Contact
1783,Icosl,Cd28,ICOS,Cell-Cell Contact
1784,Icosl,Ctla4,ICOS,Cell-Cell Contact
1785,Itgal_Itgb2,Cd226,ITGAL-ITGB2,Cell-Cell Contact
1786,Itgal_Itgb2,Icam1,ITGAL-ITGB2,Cell-Cell Contact
1787,Itgal_Itgb2,Icam2,ITGAL-ITGB2,Cell-Cell Contact
1788,Itgal_Itgb2l,Cd226,ITGAL-ITGB2,Cell-Cell Contact
1789,Itgal_Itgb2l,Icam1,ITGAL-ITGB2,Cell-Cell Contact
1790,Itgal_Itgb2l,Icam2,ITGAL-ITGB2,Cell-Cell Contact
1791,Jam2,Itga3_Itgb1,JAM,Cell-Cell Contact
1792,Jam2,Itgav_Itgb1,JAM,Cell-Cell Contact
1793,Jam3,Itgam_Itgb2,JAM,Cell-Cell Contact
1794,F11r,Itgal_Itgb2,JAM,Cell-Cell Contact
1795,Jam3,Itgam_Itgb2l,JAM,Cell-Cell Contact
1796,Jam2,Jam3,JAM,Cell-Cell Contact
1797,F11r,F11r,JAM,Cell-Cell Contact
1798,F11r,Jam2,JAM,Cell-Cell Contact
1799,F11r,Jam3,JAM,Cell-Cell Contact
1800,Jam2,F11r,JAM,Cell-Cell Contact
1801,Jam2,Jam2,JAM,Cell-Cell Contact
1802,Jam3,F11r,JAM,Cell-Cell Contact
1803,Jam3,Jam2,JAM,Cell-Cell Contact
1804,Jam3,Jam3,JAM,Cell-Cell Contact
1805,L1cam,Itgav_Itgb3,L1CAM,Cell-Cell Contact
1806,L1cam,Itga4_Itgb7,L1CAM,Cell-Cell Contact
1807,L1cam,L1cam,L1CAM,Cell-Cell Contact
1808,Lair1,Pira2,LAIR1,Cell-Cell Contact
1809,Lck,Cd8a_Cd8b1,LCK,Cell-Cell Contact
1810,Madcam1,Itga4_Itgb7,MADCAM,Cell-Cell Contact
1811,Mag,Mag,MAG,Cell-Cell Contact
1812,H2-T23,Klrd1_Klrc1,MHC-I,Cell-Cell Contact
1813,H2-T23,Klrd1_Klrc2,MHC-I,Cell-Cell Contact
1814,H2-M2,Cd8a,MHC-I,Cell-Cell Contact
1815,H2-M3,Cd8a,MHC-I,Cell-Cell Contact
1816,H2-M9,Cd8a,MHC-I,Cell-Cell Contact
1817,H2-Q1,Cd8a,MHC-I,Cell-Cell Contact
1818,H2-Q10,Cd8a,MHC-I,Cell-Cell Contact
1819,H2-Q2,Cd8a,MHC-I,Cell-Cell Contact
1820,H2-Q7,Cd8a,MHC-I,Cell-Cell Contact
1821,H2-Q8,Cd8a,MHC-I,Cell-Cell Contact
1822,H2-T22,Cd8a,MHC-I,Cell-Cell Contact
1823,H2-T23,Cd8a,MHC-I,Cell-Cell Contact
1824,H2-T24,Cd8a,MHC-I,Cell-Cell Contact
1825,H2-T3,Cd8a,MHC-I,Cell-Cell Contact
1826,H2-T9,Cd8a,MHC-I,Cell-Cell Contact
1827,H2-M10.4,Cd8a,MHC-I,Cell-Cell Contact
1828,H2-M11,Cd8a,MHC-I,Cell-Cell Contact
1829,H2-M1,Cd8a,MHC-I,Cell-Cell Contact
1830,H2-M10.5,Cd8a,MHC-I,Cell-Cell Contact
1831,H2-M10.2,Cd8a,MHC-I,Cell-Cell Contact
1832,H2-M10.6,Cd8a,MHC-I,Cell-Cell Contact
1833,H2-T10,Cd8a,MHC-I,Cell-Cell Contact
1834,H2-Q6,Cd8a,MHC-I,Cell-Cell Contact
1835,H2-M10.3,Cd8a,MHC-I,Cell-Cell Contact
1836,H2-Bl,Cd8a,MHC-I,Cell-Cell Contact
1837,H2-D1,Cd8a,MHC-I,Cell-Cell Contact
1838,H2-K1,Cd8a,MHC-I,Cell-Cell Contact
1839,H2-M10.1,Cd8a,MHC-I,Cell-Cell Contact
1840,H2-T18,Cd8a,MHC-I,Cell-Cell Contact
1841,H2-Q9,Cd8a,MHC-I,Cell-Cell Contact
1842,Gm8909,Cd8a,MHC-I,Cell-Cell Contact
1843,H2-L,Cd8a,MHC-I,Cell-Cell Contact
1844,Gm10499,Cd8a,MHC-I,Cell-Cell Contact
1845,H2-Q4,Cd8a,MHC-I,Cell-Cell Contact
1846,H2-T-ps,Cd8a,MHC-I,Cell-Cell Contact
1847,Gm11127,Cd8a,MHC-I,Cell-Cell Contact
1848,H2-M5,Cd8a,MHC-I,Cell-Cell Contact
1849,Gm7030,Cd8a,MHC-I,Cell-Cell Contact
1850,H2-M2,Cd8b1,MHC-I,Cell-Cell Contact
1851,H2-M3,Cd8b1,MHC-I,Cell-Cell Contact
1852,H2-M9,Cd8b1,MHC-I,Cell-Cell Contact
1853,H2-Q1,Cd8b1,MHC-I,Cell-Cell Contact
1854,H2-Q10,Cd8b1,MHC-I,Cell-Cell Contact
1855,H2-Q2,Cd8b1,MHC-I,Cell-Cell Contact
1856,H2-Q7,Cd8b1,MHC-I,Cell-Cell Contact
1857,H2-Q8,Cd8b1,MHC-I,Cell-Cell Contact
1858,H2-T22,Cd8b1,MHC-I,Cell-Cell Contact
1859,H2-T23,Cd8b1,MHC-I,Cell-Cell Contact
1860,H2-T24,Cd8b1,MHC-I,Cell-Cell Contact
1861,H2-T3,Cd8b1,MHC-I,Cell-Cell Contact
1862,H2-T9,Cd8b1,MHC-I,Cell-Cell Contact
1863,H2-M10.4,Cd8b1,MHC-I,Cell-Cell Contact
1864,H2-M11,Cd8b1,MHC-I,Cell-Cell Contact
1865,H2-M1,Cd8b1,MHC-I,Cell-Cell Contact
1866,H2-M10.5,Cd8b1,MHC-I,Cell-Cell Contact
1867,H2-M10.2,Cd8b1,MHC-I,Cell-Cell Contact
1868,H2-M10.6,Cd8b1,MHC-I,Cell-Cell Contact
1869,H2-T10,Cd8b1,MHC-I,Cell-Cell Contact
1870,H2-Q6,Cd8b1,MHC-I,Cell-Cell Contact
1871,H2-M10.3,Cd8b1,MHC-I,Cell-Cell Contact
1872,H2-Bl,Cd8b1,MHC-I,Cell-Cell Contact
1873,H2-D1,Cd8b1,MHC-I,Cell-Cell Contact
1874,H2-K1,Cd8b1,MHC-I,Cell-Cell Contact
1875,H2-M10.1,Cd8b1,MHC-I,Cell-Cell Contact
1876,H2-T18,Cd8b1,MHC-I,Cell-Cell Contact
1877,H2-Q9,Cd8b1,MHC-I,Cell-Cell Contact
1878,Gm8909,Cd8b1,MHC-I,Cell-Cell Contact
1879,H2-L,Cd8b1,MHC-I,Cell-Cell Contact
1880,Gm10499,Cd8b1,MHC-I,Cell-Cell Contact
1881,H2-Q4,Cd8b1,MHC-I,Cell-Cell Contact
1882,H2-T-ps,Cd8b1,MHC-I,Cell-Cell Contact
1883,Gm11127,Cd8b1,MHC-I,Cell-Cell Contact
1884,H2-M5,Cd8b1,MHC-I,Cell-Cell Contact
1885,Gm7030,Cd8b1,MHC-I,Cell-Cell Contact
1886,H2-Bl,Kir3dl1,MHC-I,Cell-Cell Contact
1887,H2-D1,Kir3dl1,MHC-I,Cell-Cell Contact
1888,H2-K1,Kir3dl1,MHC-I,Cell-Cell Contact
1889,H2-Q1,Kir3dl1,MHC-I,Cell-Cell Contact
1890,H2-Q10,Kir3dl1,MHC-I,Cell-Cell Contact
1891,H2-Q2,Kir3dl1,MHC-I,Cell-Cell Contact
1892,H2-Q4,Kir3dl1,MHC-I,Cell-Cell Contact
1893,H2-Q6,Kir3dl1,MHC-I,Cell-Cell Contact
1894,H2-Q7,Kir3dl1,MHC-I,Cell-Cell Contact
1895,H2-D,Klra,MHC-I,Cell-Cell Contact
1896,H2-K1,Klra,MHC-I,Cell-Cell Contact
1897,Ulbp1,Klrk1,MHC-I,Cell-Cell Contact
1898,Raet1a,Klrk1,MHC-I,Cell-Cell Contact
1899,H60a,Klrk1,MHC-I,Cell-Cell Contact
1900,H2-Ea,Cd4,MHC-II,Cell-Cell Contact
1901,H2-Aa,Cd4,MHC-II,Cell-Cell Contact
1902,H2-Ab1,Cd4,MHC-II,Cell-Cell Contact
1903,H2-Eb1,Cd4,MHC-II,Cell-Cell Contact
1904,H2-DMa,Cd4,MHC-II,Cell-Cell Contact
1905,H2-DMb1,Cd4,MHC-II,Cell-Cell Contact
1906,H2-DMb2,Cd4,MHC-II,Cell-Cell Contact
1907,H2-Oa,Cd4,MHC-II,Cell-Cell Contact
1908,H2-Ob,Cd4,MHC-II,Cell-Cell Contact
1909,Mpz,Mpzl1,MPZ,Cell-Cell Contact
1910,Mpz,Mpz,MPZ,Cell-Cell Contact
1911,Mpzl1,Mpzl1,MPZ,Cell-Cell Contact
1912,Ncam1,Fgfr1,NCAM,Cell-Cell Contact
1913,Ncam1,Ncam1,NCAM,Cell-Cell Contact
1914,Ncam1,Ncam2,NCAM,Cell-Cell Contact
1915,Ncam1,L1cam,NCAM,Cell-Cell Contact
1916,Ncam2,L1cam,NCAM,Cell-Cell Contact
1917,Nectin1,Cadm3,NECTIN,Cell-Cell Contact
1918,Nectin1,Cd96,NECTIN,Cell-Cell Contact
1919,Nectin1,Nectin4,NECTIN,Cell-Cell Contact
1920,Nectin3,Nectin1,NECTIN,Cell-Cell Contact
1921,Nectin3,Nectin2,NECTIN,Cell-Cell Contact
1922,Nectin3,Pvr,NECTIN,Cell-Cell Contact
1923,Nectin3,Tigit,NECTIN,Cell-Cell Contact
1924,Nectin2,Cd226,NECTIN,Cell-Cell Contact
1925,Nectin2,Tigit,NECTIN,Cell-Cell Contact
1926,Nectin1,Nectin3,NECTIN,Cell-Cell Contact
1927,Negr1,Negr1,NEGR,Cell-Cell Contact
1928,Lrrc4c,Ntng1,NGL,Cell-Cell Contact
1929,Lrrc4,Ntng2,NGL,Cell-Cell Contact
1930,Lrrc4b,Ptprf,NGL,Cell-Cell Contact
1931,Ulbp1,Klrk1_Hcst,NKG2D,Cell-Cell Contact
1932,Dlk1,Notch1,NOTCH,Cell-Cell Contact
1933,Dlk1,Notch2,NOTCH,Cell-Cell Contact
1934,Dlk1,Notch3,NOTCH,Cell-Cell Contact
1935,Dlk1,Notch4,NOTCH,Cell-Cell Contact
1936,Dll1,Notch1,NOTCH,Cell-Cell Contact
1937,Dll1,Notch3,NOTCH,Cell-Cell Contact
1938,Dll1,Notch4,NOTCH,Cell-Cell Contact
1939,Dll3,Notch1,NOTCH,Cell-Cell Contact
1940,Dll3,Notch2,NOTCH,Cell-Cell Contact
1941,Dll3,Notch3,NOTCH,Cell-Cell Contact
1942,Dll3,Notch4,NOTCH,Cell-Cell Contact
1943,Dll4,Notch1,NOTCH,Cell-Cell Contact
1944,Dll4,Notch2,NOTCH,Cell-Cell Contact
1945,Dll4,Notch3,NOTCH,Cell-Cell Contact
1946,Dll4,Notch4,NOTCH,Cell-Cell Contact
1947,Jag1,Notch1,NOTCH,Cell-Cell Contact
1948,Jag1,Notch2,NOTCH,Cell-Cell Contact
1949,Jag1,Notch3,NOTCH,Cell-Cell Contact
1950,Jag1,Notch4,NOTCH,Cell-Cell Contact
1951,Jag2,Notch1,NOTCH,Cell-Cell Contact
1952,Jag2,Notch2,NOTCH,Cell-Cell Contact
1953,Jag2,Notch3,NOTCH,Cell-Cell Contact
1954,Jag2,Notch4,NOTCH,Cell-Cell Contact
1955,Dll1,Notch2,NOTCH,Cell-Cell Contact
1956,Nrxn1,Nlgn1,NRXN,Cell-Cell Contact
1957,Nrxn1,Nlgn2,NRXN,Cell-Cell Contact
1958,Nrxn1,Nlgn3,NRXN,Cell-Cell Contact
1959,Nrxn2,Nlgn1,NRXN,Cell-Cell Contact
1960,Nrxn2,Nlgn2,NRXN,Cell-Cell Contact
1961,Nrxn2,Nlgn3,NRXN,Cell-Cell Contact
1962,Nrxn3,Nlgn1,NRXN,Cell-Cell Contact
1963,Nrxn3,Nlgn2,NRXN,Cell-Cell Contact
1964,Nrxn3,Nlgn3,NRXN,Cell-Cell Contact
1965,Ocln,Ocln,OCLN,Cell-Cell Contact
1966,Cd274,Pdcd1,PD-L1,Cell-Cell Contact
1967,Pdcd1lg2,Pdcd1,PDL2,Cell-Cell Contact
1968,Pecam1,Pecam1,PECAM1,Cell-Cell Contact
1969,Ptprm,Ptprm,PTPRM,Cell-Cell Contact
1970,Pvr,Cd226,PVR,Cell-Cell Contact
1971,Pvr,Tigit,PVR,Cell-Cell Contact
1972,Sele,Cd44,SELE,Cell-Cell Contact
1973,Sele,Glg1,SELE,Cell-Cell Contact
1974,Sell,Cd34,SELL,Cell-Cell Contact
1975,Sell,Podxl,SELL,Cell-Cell Contact
1976,Sell,Glycam1,SELL,Cell-Cell Contact
1977,Sell,Madcam1,SELL,Cell-Cell Contact
1978,Selplg,Sele,SELPLG,Cell-Cell Contact
1979,Selplg,Sell,SELPLG,Cell-Cell Contact
1980,Selplg,Selp,SELPLG,Cell-Cell Contact
1981,Sema4a,Nrp1_Plxna1,SEMA4,Cell-Cell Contact
1982,Sema4a,Nrp1_Plxna2,SEMA4,Cell-Cell Contact
1983,Sema4a,Nrp1_Plxna3,SEMA4,Cell-Cell Contact
1984,Sema4a,Nrp1_Plxna4,SEMA4,Cell-Cell Contact
1985,Sema4a,Plxnb1,SEMA4,Cell-Cell Contact
1986,Sema4a,Plxnb2,SEMA4,Cell-Cell Contact
1987,Sema4a,Plxnb3,SEMA4,Cell-Cell Contact
1988,Sema4d,Plxnb1,SEMA4,Cell-Cell Contact
1989,Sema4d,Plxnb2,SEMA4,Cell-Cell Contact
1990,Sema4d,Plxnb3,SEMA4,Cell-Cell Contact
1991,Sema4c,Plxnb2,SEMA4,Cell-Cell Contact
1992,Sema4g,Plxnb2,SEMA4,Cell-Cell Contact
1993,Sema4a,Timd2,SEMA4,Cell-Cell Contact
1994,Sema4d,Cd72,SEMA4,Cell-Cell Contact
1995,Sema5a,Plxna1,SEMA5,Cell-Cell Contact
1996,Sema5b,Plxna1,SEMA5,Cell-Cell Contact
1997,Sema5a,Plxna3,SEMA5,Cell-Cell Contact
1998,Sema5b,Plxna3,SEMA5,Cell-Cell Contact
1999,Sema5a,Plxnb3,SEMA5,Cell-Cell Contact
2000,Sema6d,Plxna1_Kdr,SEMA6,Cell-Cell Contact
2001,Sema6d,Plxna1_Trem2_Tyrobp,SEMA6,Cell-Cell Contact
2002,Sema6d,Plxna1,SEMA6,Cell-Cell Contact
2003,Sema6a,Plxna2,SEMA6,Cell-Cell Contact
2004,Sema6b,Plxna2,SEMA6,Cell-Cell Contact
2005,Sema6a,Plxna4,SEMA6,Cell-Cell Contact
2006,Sema6b,Plxna4,SEMA6,Cell-Cell Contact
2007,Sema7a,Itgb1_Itga1,SEMA7,Cell-Cell Contact
2008,Sema7a,Plxnc1,SEMA7,Cell-Cell Contact
2009,Siglec1,Spn,SN,Cell-Cell Contact
2010,Thy1,Itgam_Itgb2,THY1,Cell-Cell Contact
2011,Thy1,Itgax_Itgb2,THY1,Cell-Cell Contact
2012,Thy1,Itgav_Itgb3,THY1,Cell-Cell Contact
2013,Tigit,Nectin2,TIGIT,Cell-Cell Contact
2014,Tigit,Pvr,TIGIT,Cell-Cell Contact
2015,Itga4_Itgb1,Vcam1,VCAM,Cell-Cell Contact
2016,Itga9_Itgb1,Vcam1,VCAM,Cell-Cell Contact
2017,Itga4_Itgb7,Vcam1,VCAM,Cell-Cell Contact
2018,Vsir,Igsf11,VISTA,Cell-Cell Contact
