# Program:featureCounts v2.0.1; Command:"featureCounts" "-T" "64" "-p" "-t" "exon" "-g" "gene_id" "-a" "/public5/xiongyy/refer/Mus_musculus.GRCm39.108.gtf" "-o" "/public5/xiongyy/mouse_EV/00.CleanData/all.id.txt" "/public5/xiongyy/mouse_EV/00.CleanData/1--1/1--1.bam" "/public5/xiongyy/mouse_EV/00.CleanData/1--2/1--2.bam" "/public5/xiongyy/mouse_EV/00.CleanData/2--1/2--1.bam" "/public5/xiongyy/mouse_EV/00.CleanData/2--2/2--2.bam" "/public5/xiongyy/mouse_EV/00.CleanData/3--1/3--1.bam" "/public5/xiongyy/mouse_EV/00.CleanData/3--2/3--2.bam" "/public5/xiongyy/mouse_EV/00.CleanData/4--1/4--1.bam" "/public5/xiongyy/mouse_EV/00.CleanData/4--2/4--2.bam" "/public5/xiongyy/mouse_EV/00.CleanData/4-3/4-3.bam" "/public5/xiongyy/mouse_EV/00.CleanData/4-4/4-4.bam" "/public5/xiongyy/mouse_EV/00.CleanData/Blank-1/Blank-1.bam" "/public5/xiongyy/mouse_EV/00.CleanData/Blank-2/Blank-2.bam" 
Geneid	/public5/xiongyy/mouse_EV/00.CleanData/1--1/1--1.bam	/public5/xiongyy/mouse_EV/00.CleanData/1--2/1--2.bam	/public5/xiongyy/mouse_EV/00.CleanData/2--1/2--1.bam	/public5/xiongyy/mouse_EV/00.CleanData/2--2/2--2.bam	/public5/xiongyy/mouse_EV/00.CleanData/3--1/3--1.bam	/public5/xiongyy/mouse_EV/00.CleanData/3--2/3--2.bam	/public5/xiongyy/mouse_EV/00.CleanData/4--1/4--1.bam	/public5/xiongyy/mouse_EV/00.CleanData/4--2/4--2.bam	/public5/xiongyy/mouse_EV/00.CleanData/4-3/4-3.bam	/public5/xiongyy/mouse_EV/00.CleanData/4-4/4-4.bam	/public5/xiongyy/mouse_EV/00.CleanData/Blank-1/Blank-1.bam	/public5/xiongyy/mouse_EV/00.CleanData/Blank-2/Blank-2.bam
ENSMUSG00000025787	24	10	9	12	3	26	19	16	17	8	4	68
ENSMUSG00000032186	178	230	305	355	160	342	244	130	293	315	172	330
ENSMUSG00000110895	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000032184	313	354	521	325	342	455	288	346	451	471	244	227
ENSMUSG00000025786	1892	1670	1559	2017	1762	2355	2543	1569	1493	1571	1761	1685
ENSMUSG00000025785	401	376	399	255	539	603	345	802	401	375	291	298
ENSMUSG00000111490	0	0	0	0	0	0	0	0	0	0	0	4
ENSMUSG00000032181	27	40	51	52	9	13	21	4	33	31	3	25
ENSMUSG00000025784	1070	1302	3144	1381	782	2772	2880	692	1130	1636	203	409
ENSMUSG00000077659	0	0	7	2	1	7	6	0	0	2	0	0
ENSMUSG00000102176	0	0	4	0	0	0	0	0	0	0	0	0
ENSMUSG00000098232	0	0	0	0	0	3	0	0	1	0	0	0
ENSMUSG00000035498	576	512	434	544	480	656	1075	679	525	663	653	959
ENSMUSG00000032179	1	14	0	19	16	8	4	0	20	8	0	2
ENSMUSG00000054871	255	167	339	187	392	447	252	269	330	334	105	243
ENSMUSG00000111371	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000035202	1432	2408	2142	2608	2902	2363	1303	2111	3086	2350	3640	12111
ENSMUSG00000025241	896	922	824	1494	805	906	1235	631	932	884	2683	1981
ENSMUSG00000060509	86	126	58	157	49	55	80	42	173	136	6	134
ENSMUSG00000111148	8	6	1	2	5	11	9	5	1	0	2	4
ENSMUSG00000025804	208	640	227	311	645	228	93	72	267	298	0	18
ENSMUSG00000064039	3	7	0	2	1	1	0	0	7	0	0	0
ENSMUSG00000035448	12	15	49	85	15	19	27	0	9	16	0	11
ENSMUSG00000049103	1032	1631	1287	1724	1957	1360	781	300	1528	2012	125	659
ENSMUSG00000079227	344	600	357	546	465	561	249	59	458	556	43	122
ENSMUSG00000074829	291	393	347	282	384	338	259	325	323	329	347	501
ENSMUSG00000110795	2	0	6	0	0	0	2	0	0	0	0	0
ENSMUSG00000111733	0	2	0	1	0	0	0	2	0	0	0	7
ENSMUSG00000046603	129	238	154	246	145	141	111	124	151	159	596	488
ENSMUSG00002074902	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000107504	0	4	3	11	3	2	2	2	3	6	0	1
ENSMUSG00000047036	2187	2170	899	1673	2016	2170	2164	2164	1715	1543	1182	2675
ENSMUSG00000111325	7	1	28	3	1	1	0	12	1	6	10	30
ENSMUSG00000063488	227	257	130	194	245	213	204	279	204	210	137	452
ENSMUSG00000118660	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000111710	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000057895	44	68	78	50	77	54	25	20	48	59	7	41
ENSMUSG00000111428	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000032551	450	691	576	353	519	338	324	381	425	413	335	609
ENSMUSG00000025239	1928	2295	1612	1998	2134	2343	2029	1985	2308	2091	1979	2731
ENSMUSG00000025240	671	629	280	612	528	696	784	604	394	415	472	515
ENSMUSG00000025243	0	0	0	0	2	0	0	0	4	0	0	1
ENSMUSG00000036814	44	31	59	66	46	49	68	80	65	74	15	126
ENSMUSG00000091172	0	0	0	1	0	0	2	0	16	0	0	0
ENSMUSG00000110735	0	1	1	2	3	0	2	0	4	0	0	0
ENSMUSG00000111340	0	0	0	0	1	0	18	0	7	4	0	3
ENSMUSG00000090608	17	5	4	13	3	1	7	21	6	1	1	0
ENSMUSG00000029530	44	16	26	75	16	37	14	1	36	49	13	21
ENSMUSG00000058922	2396	1938	1657	1870	3343	4519	2868	4221	1412	1671	828	798
ENSMUSG00000025245	509	603	424	415	485	420	356	470	440	476	367	654
ENSMUSG00000091149	0	0	0	1	0	0	0	9	0	0	0	1
ENSMUSG00000091661	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000048521	133	205	188	229	142	205	98	71	329	324	66	170
ENSMUSG00000047562	3	10	34	22	52	20	3	1	11	40	0	0
ENSMUSG00000005800	6	46	23	50	53	35	42	5	70	93	14	12
ENSMUSG00000070323	95	162	258	259	127	203	131	47	255	195	27	99
ENSMUSG00000043089	0	0	9	0	0	0	0	0	0	0	0	0
ENSMUSG00000111830	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000111285	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000079083	388	524	408	385	470	364	256	346	410	389	383	601
ENSMUSG00000119149	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000111212	0	0	0	0	0	3	0	0	9	0	3	5
ENSMUSG00000031802	0	0	0	0	0	1	0	0	1	0	0	0
ENSMUSG00000090592	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000111223	0	0	0	1	0	0	0	4	0	0	0	0
ENSMUSG00000079084	390	643	425	528	615	450	390	523	647	592	507	1123
ENSMUSG00000032599	802	946	729	615	999	974	793	1104	877	936	746	1402
ENSMUSG00000088626	0	0	2	0	0	0	0	4	0	0	0	3
ENSMUSG00000032598	251	255	318	291	339	377	372	269	314	362	179	372
ENSMUSG00000102244	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000023473	8	0	2	10	2	8	9	14	10	10	1	17
ENSMUSG00002076383	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000025652	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000025651	3911	3972	5532	2943	4882	4847	3430	5622	3613	3492	8418	4601
ENSMUSG00000103754	0	1	0	0	4	0	1	0	0	0	0	0
ENSMUSG00000023259	84	152	131	102	111	119	45	106	175	199	230	239
ENSMUSG00000111350	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000111523	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000111025	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096734	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000093803	507	513	565	335	866	799	624	992	570	727	457	726
ENSMUSG00000091028	0	0	0	0	0	0	0	0	4	0	0	0
ENSMUSG00000096385	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096519	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000074564	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000095547	0	0	0	0	0	0	0	0	0	0	2	0
ENSMUSG00000095186	0	2	1	4	0	0	0	0	0	1	0	10
ENSMUSG00000095891	0	1	1	0	0	0	0	0	0	0	0	5
ENSMUSG00000096736	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096201	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000106183	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000042360	0	1	1	4	1	0	1	0	0	2	0	1
ENSMUSG00000110425	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000110587	2	5	0	0	0	0	0	2	0	0	0	0
ENSMUSG00000110491	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000110646	0	0	0	0	0	2	0	0	11	0	8	10
ENSMUSG00002075464	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000025899	533	488	320	405	343	496	395	395	369	365	510	538
ENSMUSG00000064956	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000077248	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000025898	572	649	482	702	519	559	421	407	575	484	647	801
ENSMUSG00000110660	0	0	0	0	0	1	0	0	0	0	0	0
ENSMUSG00000041624	10	16	7	22	8	11	29	12	16	6	6	5
ENSMUSG00000110691	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000110461	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00002075932	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000025894	720	970	639	485	746	829	500	962	764	554	812	733
ENSMUSG00000025893	100	121	113	61	90	65	75	67	76	94	126	108
ENSMUSG00002076927	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000041124	799	808	861	786	856	803	654	652	685	808	831	841
ENSMUSG00000025892	16	21	16	36	53	29	14	24	35	30	17	31
ENSMUSG00002075667	0	0	0	0	0	0	0	0	0	3	0	3
ENSMUSG00000110644	448	395	278	413	577	755	524	652	321	345	125	153
ENSMUSG00000084690	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000025888	450	666	928	632	615	537	511	542	887	849	375	1311
ENSMUSG00000033538	131	232	373	275	194	165	127	160	428	316	237	388
ENSMUSG00000025887	353	531	551	601	413	430	314	211	569	458	223	449
ENSMUSG00000110927	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000111191	0	0	0	0	0	0	0	0	0	0	0	1
ENSMUSG00000110932	2	1	0	0	1	1	3	0	1	0	0	3
ENSMUSG00000111707	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000032006	316	577	304	495	268	326	233	84	718	575	27	157
ENSMUSG00000047619	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000111257	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000110732	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000065382	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000111464	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000047193	386	316	146	350	409	337	367	341	177	269	94	386
ENSMUSG00000032002	1150	1267	1480	961	1734	1741	1228	1472	1197	1117	1232	1354
ENSMUSG00000111615	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000050578	247	467	220	355	727	359	99	42	383	375	65	61
ENSMUSG00000049723	262	507	1032	1311	377	285	2096	2674	7132	2662	88	133
ENSMUSG00000041620	0	0	3	0	0	0	0	0	0	2	0	0
ENSMUSG00000043613	1449	2112	2645	2830	1717	2464	2125	594	3563	4029	218	380
ENSMUSG00000077384	0	0	0	0	0	3	1	5	0	0	0	0
ENSMUSG00000031937	109	83	127	148	136	174	191	164	61	92	42	82
ENSMUSG00000031935	717	673	473	541	861	1015	761	971	667	767	411	862
ENSMUSG00000031938	656	864	436	482	735	639	408	618	586	446	291	606
ENSMUSG00000031939	730	881	660	525	1173	682	615	1131	720	637	420	732
ENSMUSG00002075197	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105847	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000065282	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000088929	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00002076879	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000065226	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000064634	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000064797	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000065265	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000065663	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000046111	580	573	336	473	671	513	448	554	500	470	367	581
ENSMUSG00000111132	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000111529	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000077506	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000077394	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000089702	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000111763	0	0	0	9	0	0	4	7	6	0	0	0
ENSMUSG00000111823	0	0	0	2	0	0	0	0	0	0	0	0
ENSMUSG00000111508	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000087469	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000080848	2413	1519	2386	1162	4676	4140	3081	5967	4080	3569	2414	1791
ENSMUSG00000032440	4690	6871	4766	8175	5766	7551	5398	1655	6709	5883	1092	2505
ENSMUSG00000035047	134	73	41	95	125	225	175	145	111	126	60	108
ENSMUSG00000096472	297	305	309	158	347	312	181	252	173	279	175	234
ENSMUSG00000003309	1186	1046	816	495	1050	1575	1385	1806	597	790	409	1015
ENSMUSG00000057193	2938	2341	2369	2850	3089	3616	3827	3114	2784	2893	3607	4521
ENSMUSG00000110915	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000032178	1184	1399	845	952	1558	1589	1298	1615	1185	1119	632	1085
ENSMUSG00000097665	1	4	0	0	0	0	4	0	0	0	0	0
ENSMUSG00000002825	172	162	196	103	369	265	261	472	169	244	108	106
ENSMUSG00000033335	1858	1452	1321	1650	1790	2765	2645	2036	1692	1577	937	1329
ENSMUSG00000065547	0	0	10	1	5	0	4	2	0	21	0	2
ENSMUSG00000032180	366	404	594	355	566	589	331	366	461	459	458	424
ENSMUSG00000092261	0	0	0	1	0	0	0	0	0	0	0	0
ENSMUSG00000032185	821	676	304	772	1205	1329	1092	1039	671	731	513	703
ENSMUSG00000032182	150	154	182	125	200	209	171	141	80	154	83	195
ENSMUSG00000048429	1118	1233	915	1081	1379	1450	1264	1396	1035	1021	1110	1273
ENSMUSG00000111812	0	0	0	0	1	5	0	0	0	0	0	0
ENSMUSG00000088478	0	0	0	0	0	0	0	3	0	0	0	0
ENSMUSG00000032187	3347	2767	1512	2228	3903	4696	4073	4558	1874	2169	1451	1736
ENSMUSG00002075151	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000097155	1	0	0	0	0	0	0	0	0	0	8	6
ENSMUSG00000032193	858	746	623	882	1096	1339	1114	1349	830	821	751	765
ENSMUSG00000074476	279	393	241	143	397	315	200	393	164	154	42	50
ENSMUSG00000032194	1038	1083	925	1370	1050	1480	1190	596	1176	1295	606	827
ENSMUSG00000057191	65	156	58	110	135	132	72	18	119	160	0	25
ENSMUSG00000056880	36	34	215	256	55	93	69	9	10	10	28	13
ENSMUSG00000064622	0	0	0	2	0	0	1	0	0	0	0	2
ENSMUSG00000055069	24	37	41	27	37	56	22	21	22	22	24	46
ENSMUSG00000082465	46	92	65	34	74	70	41	93	42	60	62	38
ENSMUSG00000032030	1390	1501	1238	1436	1398	1439	1286	1257	1275	1226	1539	1829
ENSMUSG00000111387	0	0	0	0	0	2	0	0	0	0	0	0
ENSMUSG00000034275	54	69	20	48	43	80	133	88	26	46	27	77
ENSMUSG00000110920	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000031991	0	0	0	3	0	2	0	0	0	0	0	0
ENSMUSG00000032310	0	8	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000032315	136	146	317	127	162	148	134	319	198	204	472	296
ENSMUSG00000038957	779	688	498	729	657	882	784	560	548	681	327	556
ENSMUSG00000032316	1667	985	809	706	1096	2201	2671	1301	926	873	788	1492
ENSMUSG00000119960	0	0	0	0	0	7	0	0	0	0	0	12
ENSMUSG00000119966	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000111556	1	0	0	1	0	0	0	0	0	0	0	0
ENSMUSG00000120158	13	12	60	9	13	4	0	9	33	15	216	81
ENSMUSG00000111082	3	16	0	0	0	3	5	0	0	7	8	24
ENSMUSG00000120172	9	2	1	8	3	13	6	14	8	12	18	34
ENSMUSG00000103755	2	0	0	0	5	1	0	0	0	0	0	0
ENSMUSG00000099599	0	0	0	3	0	0	0	0	0	0	0	0
ENSMUSG00000120216	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101037	15	6	7	1	11	21	2	4	13	11	40	34
ENSMUSG00000120249	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000120111	2	0	9	0	5	0	4	5	0	0	0	0
ENSMUSG00000120273	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000120281	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000097617	24	28	39	42	36	22	24	26	21	30	41	94
ENSMUSG00000120036	61	38	12	18	46	68	88	65	30	45	32	37
ENSMUSG00000110980	18	15	15	9	18	19	7	6	20	15	54	0
ENSMUSG00000097322	0	0	0	5	0	0	0	0	0	0	0	2
ENSMUSG00000119965	0	0	0	0	1	0	0	0	0	0	0	0
ENSMUSG00000087052	1	1	0	2	0	1	1	2	0	0	0	0
ENSMUSG00000096993	0	2	5	0	0	0	0	1	0	0	0	0
ENSMUSG00000095385	68	37	19	9	76	57	55	68	20	22	0	1
ENSMUSG00000111761	0	3	4	6	4	1	4	0	0	1	0	6
ENSMUSG00000110827	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000103785	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000120530	5	0	0	0	0	0	5	0	0	6	0	0
ENSMUSG00000120314	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000120169	45	69	69	43	70	72	71	70	71	58	41	77
ENSMUSG00000111873	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000110998	2	0	0	0	2	1	4	1	0	0	0	0
ENSMUSG00000111818	0	0	3	7	0	0	3	9	16	5	4	0
ENSMUSG00000120296	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086296	0	0	0	0	8	0	2	4	4	3	0	0
ENSMUSG00000111058	11	0	10	4	8	17	13	4	5	19	0	3
ENSMUSG00000120656	0	0	0	0	0	0	0	0	0	0	8	0
ENSMUSG00000110838	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000111809	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086918	10	27	32	56	37	32	26	10	52	35	264	139
ENSMUSG00000120693	0	1	0	0	4	3	4	1	4	0	1	0
ENSMUSG00000100002	3	1	1	9	5	6	2	0	19	3	27	31
ENSMUSG00000120207	7	8	0	6	3	4	0	0	0	7	1	0
ENSMUSG00000119976	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000111035	0	0	0	0	0	1	0	0	0	0	0	0
ENSMUSG00000111063	16	50	13	25	18	37	11	7	32	20	5	10
ENSMUSG00000120704	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000120031	0	0	0	0	0	0	0	0	0	1	0	0
ENSMUSG00000120030	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000097439	3	11	0	9	6	6	8	3	10	30	21	12
ENSMUSG00000102684	0	0	0	0	0	1	1	0	0	0	0	0
ENSMUSG00000097211	0	5	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000120275	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000120331	0	0	0	0	2	0	2	1	12	0	0	0
ENSMUSG00000111243	0	0	4	4	1	1	0	12	0	0	34	4
ENSMUSG00000120220	0	0	0	0	0	0	0	1	0	0	0	0
ENSMUSG00000120724	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101304	23	15	17	20	11	11	16	4	5	12	15	52
ENSMUSG00000120200	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000111867	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000090207	0	6	0	0	2	1	1	1	0	0	19	7
ENSMUSG00000057802	14	6	14	3	2	0	0	15	31	10	12	30
ENSMUSG00000120762	0	12	0	3	0	3	2	0	0	0	6	7
ENSMUSG00000120806	11	0	4	4	2	5	0	0	7	0	0	0
ENSMUSG00000120808	10	0	2	0	3	3	11	0	3	3	0	0
ENSMUSG00000120809	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100837	0	0	0	0	0	0	1	0	0	0	0	0
ENSMUSG00000120819	18	13	6	10	11	10	3	10	8	4	0	26
ENSMUSG00000120828	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000120404	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000120848	1	4	0	6	0	0	7	0	0	3	0	0
ENSMUSG00000111365	0	3	3	1	5	2	2	0	0	6	13	22
ENSMUSG00000097623	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000111167	0	0	0	0	2	0	3	0	0	0	0	0
ENSMUSG00000120906	3	4	10	3	0	2	0	3	0	1	10	27
ENSMUSG00000099696	0	1	0	0	0	1	0	0	0	0	0	0
ENSMUSG00000097466	11	6	4	6	4	11	0	0	4	3	0	0
ENSMUSG00000120916	0	3	8	0	2	0	0	0	0	0	0	0
ENSMUSG00000097572	13	26	21	27	14	8	12	12	7	37	18	32
ENSMUSG00000111729	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000120926	3	5	5	3	2	2	7	9	3	4	7	12
ENSMUSG00000097099	36	32	20	44	39	62	10	12	31	31	29	49
ENSMUSG00000120856	0	4	0	3	1	0	0	2	0	3	17	8
ENSMUSG00000120946	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000111172	0	0	0	0	0	0	0	0	0	6	0	0
ENSMUSG00000120955	0	0	10	0	0	2	0	0	0	0	9	7
ENSMUSG00000074284	14	27	13	12	26	13	18	26	0	15	11	12
ENSMUSG00000079669	22	41	16	33	31	20	14	20	25	26	27	47
ENSMUSG00000120980	0	0	1	0	2	7	0	1	0	4	15	0
ENSMUSG00000120815	13	8	7	5	23	22	15	5	9	11	6	26
ENSMUSG00000120939	3	0	0	3	1	1	1	2	10	0	0	4
ENSMUSG00000120770	0	0	0	3	3	2	1	0	0	2	0	0
ENSMUSG00000111088	12	3	23	13	14	7	15	22	15	8	0	9
ENSMUSG00000097195	489	813	710	329	821	474	373	885	663	593	334	733
ENSMUSG00000120509	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100807	4	0	19	2	13	14	1	17	0	5	0	0
ENSMUSG00000121050	2	8	2	6	4	7	11	0	7	17	0	0
ENSMUSG00000086728	3	10	9	3	9	7	6	7	2	15	10	8
ENSMUSG00000098161	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000120338	0	0	1	0	0	0	3	0	0	0	0	0
ENSMUSG00000120796	0	0	10	8	3	0	0	0	8	0	7	8
ENSMUSG00000110834	19	21	23	33	40	19	25	11	26	13	40	33
ENSMUSG00000051074	12	0	13	1	7	12	26	21	1	7	3	6
ENSMUSG00000089718	1	0	0	2	0	0	0	7	4	0	9	10
ENSMUSG00000121081	0	0	0	2	0	0	0	0	0	0	0	0
ENSMUSG00000098894	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000121089	3	1	0	9	0	4	10	0	0	0	0	26
ENSMUSG00000120741	6	10	18	10	15	34	41	39	33	38	13	29
ENSMUSG00000121108	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000070315	8	31	41	28	40	19	19	25	28	42	38	91
ENSMUSG00000120943	0	0	0	0	1	1	0	0	0	0	0	0
ENSMUSG00000121112	0	0	0	4	0	5	0	0	4	0	0	0
ENSMUSG00000098747	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000056418	24	21	17	33	70	43	53	15	43	71	24	21
ENSMUSG00000074415	192	354	244	343	364	147	220	279	581	511	453	991
ENSMUSG00000087038	0	0	10	1	5	0	4	0	6	0	24	5
ENSMUSG00000121123	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000121127	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000120680	0	0	0	1	0	0	0	0	0	0	0	0
ENSMUSG00000110755	0	0	0	4	0	0	3	0	0	0	0	3
ENSMUSG00000120493	0	7	1	2	1	9	0	6	1	4	10	0
ENSMUSG00000120772	0	0	4	0	0	0	0	2	10	3	0	4
ENSMUSG00000120058	1	0	0	0	0	0	0	0	0	0	5	6
ENSMUSG00000120691	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086914	44	31	39	61	24	29	23	53	26	38	96	28
ENSMUSG00000097651	0	0	0	0	3	0	1	0	0	0	0	0
ENSMUSG00000120840	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000097777	14	15	0	7	42	6	6	31	6	24	0	21
ENSMUSG00000104674	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000095194	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000032606	283	324	379	260	285	302	253	238	244	245	257	294
ENSMUSG00000032607	77	32	71	64	79	87	69	88	48	108	63	60
ENSMUSG00000039461	426	413	624	437	393	529	425	258	420	418	595	690
ENSMUSG00000007815	5430	5421	5497	4864	5394	6061	5067	4418	4584	4901	2810	3952
ENSMUSG00000102554	0	0	0	3	0	0	2	0	3	0	0	0
ENSMUSG00000104208	2	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000121068	0	4	0	0	0	0	3	0	0	0	0	0
ENSMUSG00000063856	550	697	914	273	1020	775	476	724	1317	1098	637	946
ENSMUSG00000120802	2	2	0	6	2	5	3	8	9	0	0	0
ENSMUSG00000032612	2411	1981	2167	2059	2349	2893	2474	2163	1714	2043	1659	1960
ENSMUSG00000104280	3	0	0	0	1	1	1	4	1	0	2	4
ENSMUSG00000104399	19	48	18	19	29	16	54	33	60	37	56	58
ENSMUSG00000032611	12	13	11	5	12	19	5	19	21	27	14	16
ENSMUSG00000047220	4	15	29	8	0	1	0	0	0	3	1	9
ENSMUSG00000088577	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000050641	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000032609	115	149	192	94	139	130	152	221	261	190	362	544
ENSMUSG00000049305	563	564	589	469	839	849	790	904	538	619	475	532
ENSMUSG00000102152	0	7	4	3	11	18	3	9	14	1	18	0
ENSMUSG00000052911	1446	1818	1490	2206	1570	2300	2577	1193	2078	1910	1271	1440
ENSMUSG00000032604	2639	2140	2438	2354	2806	3320	3168	3033	1963	2040	2128	2064
ENSMUSG00000006673	1681	1683	1354	1420	1701	1884	1462	1772	1514	1589	942	1437
ENSMUSG00000103621	7	0	0	0	5	2	5	6	0	0	4	0
ENSMUSG00000103970	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000062867	196	320	249	118	250	281	205	333	172	195	141	144
ENSMUSG00000070283	182	226	265	77	224	304	252	346	157	214	257	219
