,interaction_name,pathway_name,ligand,receptor,agonist,antagonist,co_A_receptor,co_I_receptor,evidence,annotation,interaction_name_2,PathwayExtra Ligand,PathwayExtra Receptor,KinaseExtra Ligand,KinaseExtra Receptor,Receptor-TF-intersection,Receptor-TF-combined,Ligand-TF-intersection,Ligand-TF-combined
COL9A1_ITGA9_ITGB1,COL9A1_ITGA9_ITGB1,COLLAGEN,COL9A1,ITGA9_ITGB1,,,,,KEGG: hsa04512,ECM-Receptor,COL9A1 - (ITGA9+ITGB1),,ABL1_ATF2_BAD_CREB1_CTNNB1_ESR1_EZR_FOS_GLI1_GLI2_GLI3_HDAC8_MAPK1_NFATC1_NFATC2_NFATC3_NFATC4_NFKB1_PRKAA1_PRKAA2_RARA_RARG_RELA_RXRA_SOX9_STAT1_STAT3_STAT5A_STAT5B_TRIP10_YWHAZ,,,,ABL1_ATF2_BAD_CREB1_CTNNB1_ESR1_EZR_FOS_GLI1_GLI2_GLI3_HDAC8_MAPK1_NFATC1_NFATC2_NFATC3_NFATC4_NFKB1_PRKAA1_PRKAA2_RARA_RARG_RELA_RXRA_SOX9_STAT1_STAT3_STAT5A_STAT5B_TRIP10_YWHAZ,,
COL9A2_ITGA9_ITGB1,COL9A2_ITGA9_ITGB1,COLLAGEN,COL9A2,ITGA9_ITGB1,,,,,KEGG: hsa04512,ECM-Receptor,COL9A2 - (ITGA9+ITGB1),,ABL1_ATF2_BAD_CREB1_CTNNB1_ESR1_EZR_FOS_GLI1_GLI2_GLI3_HDAC8_MAPK1_NFATC1_NFATC2_NFATC3_NFATC4_NFKB1_PRKAA1_PRKAA2_RARA_RARG_RELA_RXRA_SOX9_STAT1_STAT3_STAT5A_STAT5B_TRIP10_YWHAZ,,,,ABL1_ATF2_BAD_CREB1_CTNNB1_ESR1_EZR_FOS_GLI1_GLI2_GLI3_HDAC8_MAPK1_NFATC1_NFATC2_NFATC3_NFATC4_NFKB1_PRKAA1_PRKAA2_RARA_RARG_RELA_RXRA_SOX9_STAT1_STAT3_STAT5A_STAT5B_TRIP10_YWHAZ,,
COL9A3_ITGA9_ITGB1,COL9A3_ITGA9_ITGB1,COLLAGEN,COL9A3,ITGA9_ITGB1,,,,,KEGG: hsa04512,ECM-Receptor,COL9A3 - (ITGA9+ITGB1),,ABL1_ATF2_BAD_CREB1_CTNNB1_ESR1_EZR_FOS_GLI1_GLI2_GLI3_HDAC8_MAPK1_NFATC1_NFATC2_NFATC3_NFATC4_NFKB1_PRKAA1_PRKAA2_RARA_RARG_RELA_RXRA_SOX9_STAT1_STAT3_STAT5A_STAT5B_TRIP10_YWHAZ,,,,ABL1_ATF2_BAD_CREB1_CTNNB1_ESR1_EZR_FOS_GLI1_GLI2_GLI3_HDAC8_MAPK1_NFATC1_NFATC2_NFATC3_NFATC4_NFKB1_PRKAA1_PRKAA2_RARA_RARG_RELA_RXRA_SOX9_STAT1_STAT3_STAT5A_STAT5B_TRIP10_YWHAZ,,
LAMA1_ITGA9_ITGB1,LAMA1_ITGA9_ITGB1,LAMININ,LAMA1,ITGA9_ITGB1,,,,,KEGG: hsa04512,ECM-Receptor,LAMA1 - (ITGA9+ITGB1),,ABL1_ATF2_BAD_CREB1_CTNNB1_ESR1_EZR_FOS_GLI1_GLI2_GLI3_HDAC8_MAPK1_NFATC1_NFATC2_NFATC3_NFATC4_NFKB1_PRKAA1_PRKAA2_RARA_RARG_RELA_RXRA_SOX9_STAT1_STAT3_STAT5A_STAT5B_TRIP10_YWHAZ,,,,ABL1_ATF2_BAD_CREB1_CTNNB1_ESR1_EZR_FOS_GLI1_GLI2_GLI3_HDAC8_MAPK1_NFATC1_NFATC2_NFATC3_NFATC4_NFKB1_PRKAA1_PRKAA2_RARA_RARG_RELA_RXRA_SOX9_STAT1_STAT3_STAT5A_STAT5B_TRIP10_YWHAZ,,
LAMA2_ITGA9_ITGB1,LAMA2_ITGA9_ITGB1,LAMININ,LAMA2,ITGA9_ITGB1,,,,,KEGG: hsa04512,ECM-Receptor,LAMA2 - (ITGA9+ITGB1),,ABL1_ATF2_BAD_CREB1_CTNNB1_ESR1_EZR_FOS_GLI1_GLI2_GLI3_HDAC8_MAPK1_NFATC1_NFATC2_NFATC3_NFATC4_NFKB1_PRKAA1_PRKAA2_RARA_RARG_RELA_RXRA_SOX9_STAT1_STAT3_STAT5A_STAT5B_TRIP10_YWHAZ,,,,ABL1_ATF2_BAD_CREB1_CTNNB1_ESR1_EZR_FOS_GLI1_GLI2_GLI3_HDAC8_MAPK1_NFATC1_NFATC2_NFATC3_NFATC4_NFKB1_PRKAA1_PRKAA2_RARA_RARG_RELA_RXRA_SOX9_STAT1_STAT3_STAT5A_STAT5B_TRIP10_YWHAZ,,
LAMA3_ITGA9_ITGB1,LAMA3_ITGA9_ITGB1,LAMININ,LAMA3,ITGA9_ITGB1,,,,,KEGG: hsa04512,ECM-Receptor,LAMA3 - (ITGA9+ITGB1),,ABL1_ATF2_BAD_CREB1_CTNNB1_ESR1_EZR_FOS_GLI1_GLI2_GLI3_HDAC8_MAPK1_NFATC1_NFATC2_NFATC3_NFATC4_NFKB1_PRKAA1_PRKAA2_RARA_RARG_RELA_RXRA_SOX9_STAT1_STAT3_STAT5A_STAT5B_TRIP10_YWHAZ,,,,ABL1_ATF2_BAD_CREB1_CTNNB1_ESR1_EZR_FOS_GLI1_GLI2_GLI3_HDAC8_MAPK1_NFATC1_NFATC2_NFATC3_NFATC4_NFKB1_PRKAA1_PRKAA2_RARA_RARG_RELA_RXRA_SOX9_STAT1_STAT3_STAT5A_STAT5B_TRIP10_YWHAZ,,
LAMA4_ITGA9_ITGB1,LAMA4_ITGA9_ITGB1,LAMININ,LAMA4,ITGA9_ITGB1,,,,,KEGG: hsa04512,ECM-Receptor,LAMA4 - (ITGA9+ITGB1),,ABL1_ATF2_BAD_CREB1_CTNNB1_ESR1_EZR_FOS_GLI1_GLI2_GLI3_HDAC8_MAPK1_NFATC1_NFATC2_NFATC3_NFATC4_NFKB1_PRKAA1_PRKAA2_RARA_RARG_RELA_RXRA_SOX9_STAT1_STAT3_STAT5A_STAT5B_TRIP10_YWHAZ,,,,ABL1_ATF2_BAD_CREB1_CTNNB1_ESR1_EZR_FOS_GLI1_GLI2_GLI3_HDAC8_MAPK1_NFATC1_NFATC2_NFATC3_NFATC4_NFKB1_PRKAA1_PRKAA2_RARA_RARG_RELA_RXRA_SOX9_STAT1_STAT3_STAT5A_STAT5B_TRIP10_YWHAZ,,
LAMA5_ITGA9_ITGB1,LAMA5_ITGA9_ITGB1,LAMININ,LAMA5,ITGA9_ITGB1,,,,,KEGG: hsa04512,ECM-Receptor,LAMA5 - (ITGA9+ITGB1),,ABL1_ATF2_BAD_CREB1_CTNNB1_ESR1_EZR_FOS_GLI1_GLI2_GLI3_HDAC8_MAPK1_NFATC1_NFATC2_NFATC3_NFATC4_NFKB1_PRKAA1_PRKAA2_RARA_RARG_RELA_RXRA_SOX9_STAT1_STAT3_STAT5A_STAT5B_TRIP10_YWHAZ,,,,ABL1_ATF2_BAD_CREB1_CTNNB1_ESR1_EZR_FOS_GLI1_GLI2_GLI3_HDAC8_MAPK1_NFATC1_NFATC2_NFATC3_NFATC4_NFKB1_PRKAA1_PRKAA2_RARA_RARG_RELA_RXRA_SOX9_STAT1_STAT3_STAT5A_STAT5B_TRIP10_YWHAZ,,
LAMB1_ITGA9_ITGB1,LAMB1_ITGA9_ITGB1,LAMININ,LAMB1,ITGA9_ITGB1,,,,,KEGG: hsa04512,ECM-Receptor,LAMB1 - (ITGA9+ITGB1),,ABL1_ATF2_BAD_CREB1_CTNNB1_ESR1_EZR_FOS_GLI1_GLI2_GLI3_HDAC8_MAPK1_NFATC1_NFATC2_NFATC3_NFATC4_NFKB1_PRKAA1_PRKAA2_RARA_RARG_RELA_RXRA_SOX9_STAT1_STAT3_STAT5A_STAT5B_TRIP10_YWHAZ,,,,ABL1_ATF2_BAD_CREB1_CTNNB1_ESR1_EZR_FOS_GLI1_GLI2_GLI3_HDAC8_MAPK1_NFATC1_NFATC2_NFATC3_NFATC4_NFKB1_PRKAA1_PRKAA2_RARA_RARG_RELA_RXRA_SOX9_STAT1_STAT3_STAT5A_STAT5B_TRIP10_YWHAZ,,
LAMB2_ITGA9_ITGB1,LAMB2_ITGA9_ITGB1,LAMININ,LAMB2,ITGA9_ITGB1,,,,,KEGG: hsa04512,ECM-Receptor,LAMB2 - (ITGA9+ITGB1),,ABL1_ATF2_BAD_CREB1_CTNNB1_ESR1_EZR_FOS_GLI1_GLI2_GLI3_HDAC8_MAPK1_NFATC1_NFATC2_NFATC3_NFATC4_NFKB1_PRKAA1_PRKAA2_RARA_RARG_RELA_RXRA_SOX9_STAT1_STAT3_STAT5A_STAT5B_TRIP10_YWHAZ,,,,ABL1_ATF2_BAD_CREB1_CTNNB1_ESR1_EZR_FOS_GLI1_GLI2_GLI3_HDAC8_MAPK1_NFATC1_NFATC2_NFATC3_NFATC4_NFKB1_PRKAA1_PRKAA2_RARA_RARG_RELA_RXRA_SOX9_STAT1_STAT3_STAT5A_STAT5B_TRIP10_YWHAZ,,
LAMB3_ITGA9_ITGB1,LAMB3_ITGA9_ITGB1,LAMININ,LAMB3,ITGA9_ITGB1,,,,,KEGG: hsa04512,ECM-Receptor,LAMB3 - (ITGA9+ITGB1),,ABL1_ATF2_BAD_CREB1_CTNNB1_ESR1_EZR_FOS_GLI1_GLI2_GLI3_HDAC8_MAPK1_NFATC1_NFATC2_NFATC3_NFATC4_NFKB1_PRKAA1_PRKAA2_RARA_RARG_RELA_RXRA_SOX9_STAT1_STAT3_STAT5A_STAT5B_TRIP10_YWHAZ,,,,ABL1_ATF2_BAD_CREB1_CTNNB1_ESR1_EZR_FOS_GLI1_GLI2_GLI3_HDAC8_MAPK1_NFATC1_NFATC2_NFATC3_NFATC4_NFKB1_PRKAA1_PRKAA2_RARA_RARG_RELA_RXRA_SOX9_STAT1_STAT3_STAT5A_STAT5B_TRIP10_YWHAZ,,
LAMC1_ITGA9_ITGB1,LAMC1_ITGA9_ITGB1,LAMININ,LAMC1,ITGA9_ITGB1,,,,,KEGG: hsa04512,ECM-Receptor,LAMC1 - (ITGA9+ITGB1),,ABL1_ATF2_BAD_CREB1_CTNNB1_ESR1_EZR_FOS_GLI1_GLI2_GLI3_HDAC8_MAPK1_NFATC1_NFATC2_NFATC3_NFATC4_NFKB1_PRKAA1_PRKAA2_RARA_RARG_RELA_RXRA_SOX9_STAT1_STAT3_STAT5A_STAT5B_TRIP10_YWHAZ,,,,ABL1_ATF2_BAD_CREB1_CTNNB1_ESR1_EZR_FOS_GLI1_GLI2_GLI3_HDAC8_MAPK1_NFATC1_NFATC2_NFATC3_NFATC4_NFKB1_PRKAA1_PRKAA2_RARA_RARG_RELA_RXRA_SOX9_STAT1_STAT3_STAT5A_STAT5B_TRIP10_YWHAZ,,
LAMC2_ITGA9_ITGB1,LAMC2_ITGA9_ITGB1,LAMININ,LAMC2,ITGA9_ITGB1,,,,,KEGG: hsa04512,ECM-Receptor,LAMC2 - (ITGA9+ITGB1),,ABL1_ATF2_BAD_CREB1_CTNNB1_ESR1_EZR_FOS_GLI1_GLI2_GLI3_HDAC8_MAPK1_NFATC1_NFATC2_NFATC3_NFATC4_NFKB1_PRKAA1_PRKAA2_RARA_RARG_RELA_RXRA_SOX9_STAT1_STAT3_STAT5A_STAT5B_TRIP10_YWHAZ,,,,ABL1_ATF2_BAD_CREB1_CTNNB1_ESR1_EZR_FOS_GLI1_GLI2_GLI3_HDAC8_MAPK1_NFATC1_NFATC2_NFATC3_NFATC4_NFKB1_PRKAA1_PRKAA2_RARA_RARG_RELA_RXRA_SOX9_STAT1_STAT3_STAT5A_STAT5B_TRIP10_YWHAZ,,
LAMC3_ITGA9_ITGB1,LAMC3_ITGA9_ITGB1,LAMININ,LAMC3,ITGA9_ITGB1,,,,,KEGG: hsa04512,ECM-Receptor,LAMC3 - (ITGA9+ITGB1),,ABL1_ATF2_BAD_CREB1_CTNNB1_ESR1_EZR_FOS_GLI1_GLI2_GLI3_HDAC8_MAPK1_NFATC1_NFATC2_NFATC3_NFATC4_NFKB1_PRKAA1_PRKAA2_RARA_RARG_RELA_RXRA_SOX9_STAT1_STAT3_STAT5A_STAT5B_TRIP10_YWHAZ,,,,ABL1_ATF2_BAD_CREB1_CTNNB1_ESR1_EZR_FOS_GLI1_GLI2_GLI3_HDAC8_MAPK1_NFATC1_NFATC2_NFATC3_NFATC4_NFKB1_PRKAA1_PRKAA2_RARA_RARG_RELA_RXRA_SOX9_STAT1_STAT3_STAT5A_STAT5B_TRIP10_YWHAZ,,
COL1A1_ITGA10_ITGB1,COL1A1_ITGA10_ITGB1,COLLAGEN,COL1A1,ITGA10_ITGB1,,,,,KEGG: hsa04512,ECM-Receptor,COL1A1 - (ITGA10+ITGB1),,ABL1_ATF2_BAD_CREB1_CTNNB1_ESR1_EZR_FOS_GLI1_GLI2_GLI3_HDAC8_MAPK1_NFATC1_NFATC2_NFATC3_NFATC4_NFKB1_PRKAA1_PRKAA2_RARA_RARG_RELA_RXRA_SOX9_STAT1_STAT3_STAT5A_STAT5B_TRIP10_YWHAZ,,,,ABL1_ATF2_BAD_CREB1_CTNNB1_ESR1_EZR_FOS_GLI1_GLI2_GLI3_HDAC8_MAPK1_NFATC1_NFATC2_NFATC3_NFATC4_NFKB1_PRKAA1_PRKAA2_RARA_RARG_RELA_RXRA_SOX9_STAT1_STAT3_STAT5A_STAT5B_TRIP10_YWHAZ,,
COL1A2_ITGA10_ITGB1,COL1A2_ITGA10_ITGB1,COLLAGEN,COL1A2,ITGA10_ITGB1,,,,,KEGG: hsa04512,ECM-Receptor,COL1A2 - (ITGA10+ITGB1),,ABL1_ATF2_BAD_CREB1_CTNNB1_ESR1_EZR_FOS_GLI1_GLI2_GLI3_HDAC8_MAPK1_NFATC1_NFATC2_NFATC3_NFATC4_NFKB1_PRKAA1_PRKAA2_RARA_RARG_RELA_RXRA_SOX9_STAT1_STAT3_STAT5A_STAT5B_TRIP10_YWHAZ,,,,ABL1_ATF2_BAD_CREB1_CTNNB1_ESR1_EZR_FOS_GLI1_GLI2_GLI3_HDAC8_MAPK1_NFATC1_NFATC2_NFATC3_NFATC4_NFKB1_PRKAA1_PRKAA2_RARA_RARG_RELA_RXRA_SOX9_STAT1_STAT3_STAT5A_STAT5B_TRIP10_YWHAZ,,
COL2A1_ITGA10_ITGB1,COL2A1_ITGA10_ITGB1,COLLAGEN,COL2A1,ITGA10_ITGB1,,,,,KEGG: hsa04512,ECM-Receptor,COL2A1 - (ITGA10+ITGB1),,ABL1_ATF2_BAD_CREB1_CTNNB1_ESR1_EZR_FOS_GLI1_GLI2_GLI3_HDAC8_MAPK1_NFATC1_NFATC2_NFATC3_NFATC4_NFKB1_PRKAA1_PRKAA2_RARA_RARG_RELA_RXRA_SOX9_STAT1_STAT3_STAT5A_STAT5B_TRIP10_YWHAZ,,,,ABL1_ATF2_BAD_CREB1_CTNNB1_ESR1_EZR_FOS_GLI1_GLI2_GLI3_HDAC8_MAPK1_NFATC1_NFATC2_NFATC3_NFATC4_NFKB1_PRKAA1_PRKAA2_RARA_RARG_RELA_RXRA_SOX9_STAT1_STAT3_STAT5A_STAT5B_TRIP10_YWHAZ,,
COL4A1_ITGA10_ITGB1,COL4A1_ITGA10_ITGB1,COLLAGEN,COL4A1,ITGA10_ITGB1,,,,,KEGG: hsa04512,ECM-Receptor,COL4A1 - (ITGA10+ITGB1),,ABL1_ATF2_BAD_CREB1_CTNNB1_ESR1_EZR_FOS_GLI1_GLI2_GLI3_HDAC8_MAPK1_NFATC1_NFATC2_NFATC3_NFATC4_NFKB1_PRKAA1_PRKAA2_RARA_RARG_RELA_RXRA_SOX9_STAT1_STAT3_STAT5A_STAT5B_TRIP10_YWHAZ,,,,ABL1_ATF2_BAD_CREB1_CTNNB1_ESR1_EZR_FOS_GLI1_GLI2_GLI3_HDAC8_MAPK1_NFATC1_NFATC2_NFATC3_NFATC4_NFKB1_PRKAA1_PRKAA2_RARA_RARG_RELA_RXRA_SOX9_STAT1_STAT3_STAT5A_STAT5B_TRIP10_YWHAZ,,
COL4A2_ITGA10_ITGB1,COL4A2_ITGA10_ITGB1,COLLAGEN,COL4A2,ITGA10_ITGB1,,,,,KEGG: hsa04512,ECM-Receptor,COL4A2 - (ITGA10+ITGB1),,ABL1_ATF2_BAD_CREB1_CTNNB1_ESR1_EZR_FOS_GLI1_GLI2_GLI3_HDAC8_MAPK1_NFATC1_NFATC2_NFATC3_NFATC4_NFKB1_PRKAA1_PRKAA2_RARA_RARG_RELA_RXRA_SOX9_STAT1_STAT3_STAT5A_STAT5B_TRIP10_YWHAZ,,,,ABL1_ATF2_BAD_CREB1_CTNNB1_ESR1_EZR_FOS_GLI1_GLI2_GLI3_HDAC8_MAPK1_NFATC1_NFATC2_NFATC3_NFATC4_NFKB1_PRKAA1_PRKAA2_RARA_RARG_RELA_RXRA_SOX9_STAT1_STAT3_STAT5A_STAT5B_TRIP10_YWHAZ,,
COL4A3_ITGA10_ITGB1,COL4A3_ITGA10_ITGB1,COLLAGEN,COL4A3,ITGA10_ITGB1,,,,,KEGG: hsa04512,ECM-Receptor,COL4A3 - (ITGA10+ITGB1),,ABL1_ATF2_BAD_CREB1_CTNNB1_ESR1_EZR_FOS_GLI1_GLI2_GLI3_HDAC8_MAPK1_NFATC1_NFATC2_NFATC3_NFATC4_NFKB1_PRKAA1_PRKAA2_RARA_RARG_RELA_RXRA_SOX9_STAT1_STAT3_STAT5A_STAT5B_TRIP10_YWHAZ,,,,ABL1_ATF2_BAD_CREB1_CTNNB1_ESR1_EZR_FOS_GLI1_GLI2_GLI3_HDAC8_MAPK1_NFATC1_NFATC2_NFATC3_NFATC4_NFKB1_PRKAA1_PRKAA2_RARA_RARG_RELA_RXRA_SOX9_STAT1_STAT3_STAT5A_STAT5B_TRIP10_YWHAZ,,
COL4A4_ITGA10_ITGB1,COL4A4_ITGA10_ITGB1,COLLAGEN,COL4A4,ITGA10_ITGB1,,,,,KEGG: hsa04512,ECM-Receptor,COL4A4 - (ITGA10+ITGB1),,ABL1_ATF2_BAD_CREB1_CTNNB1_ESR1_EZR_FOS_GLI1_GLI2_GLI3_HDAC8_MAPK1_NFATC1_NFATC2_NFATC3_NFATC4_NFKB1_PRKAA1_PRKAA2_RARA_RARG_RELA_RXRA_SOX9_STAT1_STAT3_STAT5A_STAT5B_TRIP10_YWHAZ,,,,ABL1_ATF2_BAD_CREB1_CTNNB1_ESR1_EZR_FOS_GLI1_GLI2_GLI3_HDAC8_MAPK1_NFATC1_NFATC2_NFATC3_NFATC4_NFKB1_PRKAA1_PRKAA2_RARA_RARG_RELA_RXRA_SOX9_STAT1_STAT3_STAT5A_STAT5B_TRIP10_YWHAZ,,
COL4A5_ITGA10_ITGB1,COL4A5_ITGA10_ITGB1,COLLAGEN,COL4A5,ITGA10_ITGB1,,,,,KEGG: hsa04512,ECM-Receptor,COL4A5 - (ITGA10+ITGB1),,ABL1_ATF2_BAD_CREB1_CTNNB1_ESR1_EZR_FOS_GLI1_GLI2_GLI3_HDAC8_MAPK1_NFATC1_NFATC2_NFATC3_NFATC4_NFKB1_PRKAA1_PRKAA2_RARA_RARG_RELA_RXRA_SOX9_STAT1_STAT3_STAT5A_STAT5B_TRIP10_YWHAZ,,,,ABL1_ATF2_BAD_CREB1_CTNNB1_ESR1_EZR_FOS_GLI1_GLI2_GLI3_HDAC8_MAPK1_NFATC1_NFATC2_NFATC3_NFATC4_NFKB1_PRKAA1_PRKAA2_RARA_RARG_RELA_RXRA_SOX9_STAT1_STAT3_STAT5A_STAT5B_TRIP10_YWHAZ,,
COL4A6_ITGA10_ITGB1,COL4A6_ITGA10_ITGB1,COLLAGEN,COL4A6,ITGA10_ITGB1,,,,,KEGG: hsa04512,ECM-Receptor,COL4A6 - (ITGA10+ITGB1),,ABL1_ATF2_BAD_CREB1_CTNNB1_ESR1_EZR_FOS_GLI1_GLI2_GLI3_HDAC8_MAPK1_NFATC1_NFATC2_NFATC3_NFATC4_NFKB1_PRKAA1_PRKAA2_RARA_RARG_RELA_RXRA_SOX9_STAT1_STAT3_STAT5A_STAT5B_TRIP10_YWHAZ,,,,ABL1_ATF2_BAD_CREB1_CTNNB1_ESR1_EZR_FOS_GLI1_GLI2_GLI3_HDAC8_MAPK1_NFATC1_NFATC2_NFATC3_NFATC4_NFKB1_PRKAA1_PRKAA2_RARA_RARG_RELA_RXRA_SOX9_STAT1_STAT3_STAT5A_STAT5B_TRIP10_YWHAZ,,
COL6A1_ITGA10_ITGB1,COL6A1_ITGA10_ITGB1,COLLAGEN,COL6A1,ITGA10_ITGB1,,,,,KEGG: hsa04512,ECM-Receptor,COL6A1 - (ITGA10+ITGB1),,ABL1_ATF2_BAD_CREB1_CTNNB1_ESR1_EZR_FOS_GLI1_GLI2_GLI3_HDAC8_MAPK1_NFATC1_NFATC2_NFATC3_NFATC4_NFKB1_PRKAA1_PRKAA2_RARA_RARG_RELA_RXRA_SOX9_STAT1_STAT3_STAT5A_STAT5B_TRIP10_YWHAZ,,,,ABL1_ATF2_BAD_CREB1_CTNNB1_ESR1_EZR_FOS_GLI1_GLI2_GLI3_HDAC8_MAPK1_NFATC1_NFATC2_NFATC3_NFATC4_NFKB1_PRKAA1_PRKAA2_RARA_RARG_RELA_RXRA_SOX9_STAT1_STAT3_STAT5A_STAT5B_TRIP10_YWHAZ,,
COL6A2_ITGA10_ITGB1,COL6A2_ITGA10_ITGB1,COLLAGEN,COL6A2,ITGA10_ITGB1,,,,,KEGG: hsa04512,ECM-Receptor,COL6A2 - (ITGA10+ITGB1),,ABL1_ATF2_BAD_CREB1_CTNNB1_ESR1_EZR_FOS_GLI1_GLI2_GLI3_HDAC8_MAPK1_NFATC1_NFATC2_NFATC3_NFATC4_NFKB1_PRKAA1_PRKAA2_RARA_RARG_RELA_RXRA_SOX9_STAT1_STAT3_STAT5A_STAT5B_TRIP10_YWHAZ,,,,ABL1_ATF2_BAD_CREB1_CTNNB1_ESR1_EZR_FOS_GLI1_GLI2_GLI3_HDAC8_MAPK1_NFATC1_NFATC2_NFATC3_NFATC4_NFKB1_PRKAA1_PRKAA2_RARA_RARG_RELA_RXRA_SOX9_STAT1_STAT3_STAT5A_STAT5B_TRIP10_YWHAZ,,
COL6A3_ITGA10_ITGB1,COL6A3_ITGA10_ITGB1,COLLAGEN,COL6A3,ITGA10_ITGB1,,,,,KEGG: hsa04512,ECM-Receptor,COL6A3 - (ITGA10+ITGB1),,ABL1_ATF2_BAD_CREB1_CTNNB1_ESR1_EZR_FOS_GLI1_GLI2_GLI3_HDAC8_MAPK1_NFATC1_NFATC2_NFATC3_NFATC4_NFKB1_PRKAA1_PRKAA2_RARA_RARG_RELA_RXRA_SOX9_STAT1_STAT3_STAT5A_STAT5B_TRIP10_YWHAZ,,,,ABL1_ATF2_BAD_CREB1_CTNNB1_ESR1_EZR_FOS_GLI1_GLI2_GLI3_HDAC8_MAPK1_NFATC1_NFATC2_NFATC3_NFATC4_NFKB1_PRKAA1_PRKAA2_RARA_RARG_RELA_RXRA_SOX9_STAT1_STAT3_STAT5A_STAT5B_TRIP10_YWHAZ,,
COL6A5_ITGA10_ITGB1,COL6A5_ITGA10_ITGB1,COLLAGEN,COL6A5,ITGA10_ITGB1,,,,,KEGG: hsa04512,ECM-Receptor,COL6A5 - (ITGA10+ITGB1),,ABL1_ATF2_BAD_CREB1_CTNNB1_ESR1_EZR_FOS_GLI1_GLI2_GLI3_HDAC8_MAPK1_NFATC1_NFATC2_NFATC3_NFATC4_NFKB1_PRKAA1_PRKAA2_RARA_RARG_RELA_RXRA_SOX9_STAT1_STAT3_STAT5A_STAT5B_TRIP10_YWHAZ,,,,ABL1_ATF2_BAD_CREB1_CTNNB1_ESR1_EZR_FOS_GLI1_GLI2_GLI3_HDAC8_MAPK1_NFATC1_NFATC2_NFATC3_NFATC4_NFKB1_PRKAA1_PRKAA2_RARA_RARG_RELA_RXRA_SOX9_STAT1_STAT3_STAT5A_STAT5B_TRIP10_YWHAZ,,
COL6A6_ITGA10_ITGB1,COL6A6_ITGA10_ITGB1,COLLAGEN,COL6A6,ITGA10_ITGB1,,,,,KEGG: hsa04512,ECM-Receptor,COL6A6 - (ITGA10+ITGB1),,ABL1_ATF2_BAD_CREB1_CTNNB1_ESR1_EZR_FOS_GLI1_GLI2_GLI3_HDAC8_MAPK1_NFATC1_NFATC2_NFATC3_NFATC4_NFKB1_PRKAA1_PRKAA2_RARA_RARG_RELA_RXRA_SOX9_STAT1_STAT3_STAT5A_STAT5B_TRIP10_YWHAZ,,,,ABL1_ATF2_BAD_CREB1_CTNNB1_ESR1_EZR_FOS_GLI1_GLI2_GLI3_HDAC8_MAPK1_NFATC1_NFATC2_NFATC3_NFATC4_NFKB1_PRKAA1_PRKAA2_RARA_RARG_RELA_RXRA_SOX9_STAT1_STAT3_STAT5A_STAT5B_TRIP10_YWHAZ,,
COL9A1_ITGA10_ITGB1,COL9A1_ITGA10_ITGB1,COLLAGEN,COL9A1,ITGA10_ITGB1,,,,,KEGG: hsa04512,ECM-Receptor,COL9A1 - (ITGA10+ITGB1),,ABL1_ATF2_BAD_CREB1_CTNNB1_ESR1_EZR_FOS_GLI1_GLI2_GLI3_HDAC8_MAPK1_NFATC1_NFATC2_NFATC3_NFATC4_NFKB1_PRKAA1_PRKAA2_RARA_RARG_RELA_RXRA_SOX9_STAT1_STAT3_STAT5A_STAT5B_TRIP10_YWHAZ,,,,ABL1_ATF2_BAD_CREB1_CTNNB1_ESR1_EZR_FOS_GLI1_GLI2_GLI3_HDAC8_MAPK1_NFATC1_NFATC2_NFATC3_NFATC4_NFKB1_PRKAA1_PRKAA2_RARA_RARG_RELA_RXRA_SOX9_STAT1_STAT3_STAT5A_STAT5B_TRIP10_YWHAZ,,
COL9A2_ITGA10_ITGB1,COL9A2_ITGA10_ITGB1,COLLAGEN,COL9A2,ITGA10_ITGB1,,,,,KEGG: hsa04512,ECM-Receptor,COL9A2 - (ITGA10+ITGB1),,ABL1_ATF2_BAD_CREB1_CTNNB1_ESR1_EZR_FOS_GLI1_GLI2_GLI3_HDAC8_MAPK1_NFATC1_NFATC2_NFATC3_NFATC4_NFKB1_PRKAA1_PRKAA2_RARA_RARG_RELA_RXRA_SOX9_STAT1_STAT3_STAT5A_STAT5B_TRIP10_YWHAZ,,,,ABL1_ATF2_BAD_CREB1_CTNNB1_ESR1_EZR_FOS_GLI1_GLI2_GLI3_HDAC8_MAPK1_NFATC1_NFATC2_NFATC3_NFATC4_NFKB1_PRKAA1_PRKAA2_RARA_RARG_RELA_RXRA_SOX9_STAT1_STAT3_STAT5A_STAT5B_TRIP10_YWHAZ,,
COL9A3_ITGA10_ITGB1,COL9A3_ITGA10_ITGB1,COLLAGEN,COL9A3,ITGA10_ITGB1,,,,,KEGG: hsa04512,ECM-Receptor,COL9A3 - (ITGA10+ITGB1),,ABL1_ATF2_BAD_CREB1_CTNNB1_ESR1_EZR_FOS_GLI1_GLI2_GLI3_HDAC8_MAPK1_NFATC1_NFATC2_NFATC3_NFATC4_NFKB1_PRKAA1_PRKAA2_RARA_RARG_RELA_RXRA_SOX9_STAT1_STAT3_STAT5A_STAT5B_TRIP10_YWHAZ,,,,ABL1_ATF2_BAD_CREB1_CTNNB1_ESR1_EZR_FOS_GLI1_GLI2_GLI3_HDAC8_MAPK1_NFATC1_NFATC2_NFATC3_NFATC4_NFKB1_PRKAA1_PRKAA2_RARA_RARG_RELA_RXRA_SOX9_STAT1_STAT3_STAT5A_STAT5B_TRIP10_YWHAZ,,
